order_number,order_date,item_name,quantity,product_price,total_products
15676,06/07/2019 19:57,Chicken Tikka Chilli Masala,1,8.95,5
15673,06/07/2019 19:33,Chicken Karahi,1,8.95,3
15670,06/07/2019 19:18,Korma - Chicken,1,8.95,13
15669,06/07/2019 19:02,Chicken Tikka Pasanda,1,8.95,8
15659,06/07/2019 18:02,Chicken Tikka Masala,2,8.95,8
15655,06/07/2019 17:15,Bhuna - Chicken,1,8.95,17
15654,06/07/2019 16:59,Lamb Tikka (Main),1,8.95,9
15653,06/07/2019 16:59,Korma - Chicken,1,8.95,6
15648,05/07/2019 20:58,Dupiaza - Chicken Tikka,1,8.95,5
15637,05/07/2019 18:23,Madras - Prawn,1,8.95,6
15634,05/07/2019 18:14,Chicken Tikka Jalfrezi,1,8.95,7
15617,03/07/2019 20:50,Pathia - Chicken Tikka,1,8.95,5
15602,02/07/2019 19:24,Bhuna - Chicken,1,8.95,9
15601,02/07/2019 19:13,Chicken Tikka Masala,1,8.95,6
15599,02/07/2019 18:18,Chicken Tikka Masala,1,8.95,4
15598,02/07/2019 18:12,Chicken Tikka Masala,1,8.95,8
15598,02/07/2019 18:12,Bhuna - Chicken,1,8.95,8
15597,02/07/2019 15:27,Korma - Chicken,1,8.95,4
15596,01/07/2019 22:45,Lamb Tikka Pasanda,1,8.95,3
15594,01/07/2019 19:34,Chicken Tikka Jalfrezi,1,8.95,3
15590,01/07/2019 17:37,Chicken Tikka Masala,2,8.95,7
15580,30/06/2019 18:53,Korma - Chicken,1,8.95,5
15576,30/06/2019 17:11,Chicken Tikka Chilli Masala,1,8.95,4
15571,29/06/2019 21:14,Bhuna - Chicken Tikka,1,8.95,9
15562,29/06/2019 19:36,Bhuna - Chicken,2,8.95,5
15561,29/06/2019 19:10,Pathia - Lamb,1,8.95,4
15558,29/06/2019 18:15,Chicken Tikka Masala,1,8.95,13
15546,28/06/2019 20:23,Korma - Chicken,1,8.95,7
15544,28/06/2019 19:18,Dhansak - Chicken,1,8.95,4
15540,28/06/2019 19:07,Lamb Tikka (Main),1,8.95,4
15538,28/06/2019 18:50,Chicken Tikka Masala,1,8.95,9
15533,28/06/2019 18:34,Pathia - Chicken Tikka,1,8.95,10
15527,28/06/2019 06:23,Chicken Tikka Masala,2,8.95,16
15527,28/06/2019 06:23,Bhuna - Chicken,1,8.95,16
15521,27/06/2019 18:40,Paneer Tikka Masala,2,8.95,3
15519,26/06/2019 21:26,Korma - Chicken,1,8.95,5
15519,26/06/2019 21:26,Pathia - Lamb,1,8.95,5
15517,26/06/2019 19:49,Chicken Tikka Jalfrezi,2,8.95,5
15503,24/06/2019 21:02,Methi - Lamb,1,8.95,4
15493,24/06/2019 18:52,Korma - Chicken,1,8.95,8
15487,23/06/2019 20:37,Chicken Tikka Masala,1,8.95,8
15477,23/06/2019 17:33,Chicken Tikka Masala,1,8.95,8
15476,23/06/2019 17:07,Dupiaza - Chicken,2,8.95,7
15469,22/06/2019 20:13,Korma - Chicken,1,8.95,4
15464,22/06/2019 19:27,Chicken Tikka Masala,2,8.95,9
15464,22/06/2019 19:27,Korma - Chicken,2,8.95,9
15461,22/06/2019 19:04,Chicken Tikka (Main),1,8.95,11
15452,22/06/2019 16:25,Chicken Tikka Jalfrezi,1,8.95,6
15451,21/06/2019 22:22,Dhansak - Chicken,1,8.95,3
15450,21/06/2019 20:22,Dhansak - Chicken,1,8.95,5
15449,21/06/2019 20:12,Paneer Tikka Masala,1,8.95,4
15444,21/06/2019 18:55,Chicken Tikka Chilli Masala,2,8.95,4
15442,21/06/2019 18:46,Madras - Prawn,1,8.95,6
15439,21/06/2019 18:40,Bhuna - Lamb,1,8.95,3
15438,21/06/2019 18:37,Dhansak - Chicken,1,8.95,7
15435,21/06/2019 18:07,Lamb Tikka Masala,1,8.95,4
15432,21/06/2019 17:32,Dupiaza - Chicken,1,8.95,7
15431,21/06/2019 16:59,Dupiaza - Lamb,1,8.95,4
15422,20/06/2019 18:15,Chicken Tikka Masala,1,8.95,4
15417,19/06/2019 18:48,Chicken Tikka Masala,1,8.95,6
15415,19/06/2019 17:59,Chicken Tikka Masala,1,8.95,9
15411,19/06/2019 17:48,Saag - Chicken,1,8.95,4
15404,18/06/2019 15:27,Rogon - Lamb,1,8.95,4
15390,17/06/2019 18:44,Chicken Tikka Jalfrezi,1,8.95,6
15387,17/06/2019 12:12,Paneer Tikka Masala,1,8.95,4
15386,16/06/2019 22:08,Chicken Tikka Garlic,1,8.95,4
15384,16/06/2019 21:16,Chicken Tikka Masala,2,8.95,4
15383,16/06/2019 21:08,Korma - Chicken,1,8.95,9
15381,16/06/2019 19:29,Pathia - Lamb,1,8.95,3
15377,16/06/2019 18:54,Chicken Tikka Masala,1,8.95,6
15377,16/06/2019 18:54,Chicken Tikka Pasanda,1,8.95,6
15375,16/06/2019 18:41,Chicken Tikka Masala,1,8.95,7
15373,16/06/2019 18:29,Chicken Tikka Jalfrezi,1,8.95,7
15371,16/06/2019 18:12,Chicken Tikka Masala,1,8.95,9
15366,16/06/2019 12:29,Chicken Tikka Masala,1,8.95,5
15361,15/06/2019 21:29,Chicken Tikka Jalfrezi,1,8.95,9
15358,15/06/2019 20:45,Chicken Tikka Jalfrezi,1,8.95,4
15357,15/06/2019 20:37,Pathia - Chicken,1,8.95,5
15350,15/06/2019 19:25,Bhuna - Chicken,2,8.95,5
15348,15/06/2019 19:11,Lamb Tikka Jalfrezi,1,8.95,11
15347,15/06/2019 18:58,Bhuna - Lamb,1,8.95,9
15345,15/06/2019 18:56,Rogon - Chicken Tikka,1,8.95,5
15337,14/06/2019 21:21,Chicken Tikka (Main),1,8.95,8
15335,14/06/2019 20:01,Korma - Chicken,2,8.95,5
15332,14/06/2019 19:41,Chicken Tikka Masala,1,8.95,11
15325,14/06/2019 18:07,Chicken Tikka Masala,1,8.95,6
15319,13/06/2019 21:12,Korma - Chicken,1,8.95,4
15314,13/06/2019 18:43,Chicken Tikka (Main),1,8.95,4
15311,13/06/2019 16:35,Korma - Chicken,1,8.95,7
15309,12/06/2019 19:51,Chicken Tikka Masala,1,8.95,6
15306,12/06/2019 18:42,Bhuna - Chicken Tikka,1,8.95,9
15305,12/06/2019 17:23,Korma - Chicken,1,8.95,5
15302,12/06/2019 11:27,Saag - Lamb,1,8.95,2
15288,10/06/2019 17:47,Chicken Tikka Jalfrezi,1,8.95,8
15288,10/06/2019 17:47,Korma - Chicken,1,8.95,8
15288,10/06/2019 17:47,Korma - Lamb,1,8.95,8
15277,09/06/2019 18:56,Dupiaza - Lamb,1,8.95,5
15275,09/06/2019 18:50,Bhuna - Chicken Tikka,1,8.95,5
15273,09/06/2019 18:40,Dupiaza - Chicken,1,8.95,5
15271,09/06/2019 18:29,Pathia - Chicken,1,8.95,5
15270,09/06/2019 17:14,Korma - Chicken,1,8.95,8
15256,08/06/2019 20:30,Tandoori Chicken Masala,1,8.95,8
15250,08/06/2019 19:17,Korma - Chicken,1,8.95,4
15247,08/06/2019 18:21,Chicken Tikka (Main),1,8.95,9
15245,08/06/2019 18:01,Dhansak - Chicken,1,8.95,4
15244,08/06/2019 17:43,Korma - Chicken,1,8.95,9
15241,08/06/2019 17:11,Tandoori Chicken Masala,1,8.95,12
15241,08/06/2019 17:11,Chicken Tikka Garlic,1,8.95,12
15227,07/06/2019 20:23,Chicken Tikka Masala,1,8.95,6
15225,07/06/2019 19:56,Korma - Chicken,1,8.95,5
15224,07/06/2019 19:26,Tandoori Chicken (Main),2,8.95,5
15217,07/06/2019 18:28,Chicken Tikka Jalfrezi,1,8.95,7
15214,07/06/2019 18:12,Dhansak - Chicken,1,8.95,7
15211,07/06/2019 18:04,Curry - Prawn,1,8.95,8
15210,07/06/2019 17:49,Chicken Tikka Masala,1,8.95,5
15209,07/06/2019 17:38,Tandoori Chicken Masala,1,8.95,11
15209,07/06/2019 17:38,Chicken Tikka (Main),1,8.95,11
15198,05/06/2019 20:50,Sheek Kebab (Main),1,8.95,9
15197,05/06/2019 20:44,Bhuna - Chicken,1,8.95,7
15196,05/06/2019 19:10,Chicken Tikka Masala,1,8.95,9
15193,05/06/2019 18:04,Chicken Tikka (Main),1,8.95,6
15188,04/06/2019 20:21,Chicken Tikka Pasanda,1,8.95,3
15187,04/06/2019 20:15,Lamb Tikka Masala,1,8.95,11
15184,04/06/2019 19:36,Korma - Chicken,1,8.95,7
15180,04/06/2019 19:05,Saag - Chicken,1,8.95,4
15179,04/06/2019 18:32,Dhansak - Chicken,1,8.95,3
15177,04/06/2019 18:16,Bhuna - Chicken,2,8.95,5
15176,04/06/2019 18:12,Sheek Kebab (Main),1,8.95,7
15175,04/06/2019 18:09,Korma - Chicken,1,8.95,5
15174,04/06/2019 17:58,Chicken Tikka (Main),1,8.95,11
15173,04/06/2019 13:38,Chicken Tikka Masala,1,8.95,4
15171,04/06/2019 12:10,Chicken Tikka Chilli Masala,1,8.95,11
15160,02/06/2019 18:58,Korma - Chicken,1,8.95,5
15155,02/06/2019 16:55,Chicken Tikka Masala,1,8.95,9
15150,01/06/2019 20:16,Chicken Tikka (Main),1,8.95,9
15148,01/06/2019 20:00,Dhansak - Chicken,1,8.95,5
15140,01/06/2019 18:33,Chicken Tikka Pasanda,1,8.95,5
15134,01/06/2019 17:09,Chicken Tikka Masala,1,8.95,8
15131,31/05/2019 21:54,Bhuna - Chicken Tikka,1,8.95,5
15126,31/05/2019 19:48,Dupiaza - Chicken,1,8.95,9
15124,31/05/2019 19:16,Chicken Tikka Masala,1,8.95,5
15123,31/05/2019 19:11,Chicken Tikka Jalfrezi,1,8.95,5
15120,31/05/2019 18:43,Chicken Tikka Masala,1,8.95,8
15119,31/05/2019 18:26,Chicken Tikka Masala,1,8.95,6
15116,31/05/2019 18:02,Korma - Chicken,1,8.95,6
15113,31/05/2019 17:30,Curry - Prawn,1,8.95,8
15106,30/05/2019 18:27,Korma - Chicken,1,8.95,8
15105,30/05/2019 18:21,Dupiaza - Lamb,1,8.95,6
15104,30/05/2019 18:20,Chicken Tikka Masala,1,8.95,5
15102,29/05/2019 21:29,Dupiaza - Chicken,1,8.95,5
15098,29/05/2019 17:50,Chicken Tikka Masala,1,8.95,7
15097,29/05/2019 17:43,Chicken Tikka Masala,1,8.95,7
15097,29/05/2019 17:43,Chicken Karahi,1,8.95,7
15090,28/05/2019 19:37,Chicken Tikka Jalfrezi,1,8.95,7
15089,28/05/2019 19:24,Dupiaza - Lamb,1,8.95,8
15087,28/05/2019 19:10,Chicken Tikka Jalfrezi,1,8.95,2
15085,28/05/2019 19:04,Chicken Tikka Jalfrezi,1,8.95,7
15084,28/05/2019 18:56,Korma - Chicken,1,8.95,6
15084,28/05/2019 18:56,Lamb Tikka Masala,1,8.95,6
15067,27/05/2019 17:32,Tandoori Chicken Masala,1,8.95,4
15063,27/05/2019 16:51,Lamb Karahi,1,8.95,4
15061,27/05/2019 13:05,Chicken Tikka (Main),1,8.95,4
15061,27/05/2019 13:05,Pathia - Chicken,1,8.95,4
15059,26/05/2019 21:52,Korma - Chicken,1,8.95,7
15056,26/05/2019 20:31,Korma - Chicken,1,8.95,6
15054,26/05/2019 20:23,Chicken Karahi,1,8.95,6
15052,26/05/2019 19:45,Chicken Tikka (Main),1,8.95,4
15050,26/05/2019 19:29,Chicken Tikka Masala,1,8.95,11
15044,26/05/2019 18:05,Paneer Tikka Masala,1,8.95,7
15041,26/05/2019 16:21,Korma - Chicken,2,8.95,9
15038,25/05/2019 22:15,Paneer Tikka Masala,1,8.95,6
15036,25/05/2019 20:43,Lamb Tikka Pasanda,1,8.95,3
15033,25/05/2019 20:19,Chicken Tikka Jalfrezi,1,8.95,5
15031,25/05/2019 20:14,Paneer Tikka Masala,1,8.95,6
15027,25/05/2019 19:52,Chicken Tikka Pasanda,1,8.95,5
15027,25/05/2019 19:52,Korma - Chicken,1,8.95,5
15024,25/05/2019 18:56,Chicken Tikka Pasanda,1,8.95,9
15018,25/05/2019 18:30,Paneer Tikka Masala,1,8.95,3
15018,25/05/2019 18:30,Chicken Tikka (Main),1,8.95,3
14999,24/05/2019 19:22,Chicken Tikka Masala,1,8.95,8
14998,24/05/2019 19:16,Chicken Tikka Masala,1,8.95,5
14995,24/05/2019 18:45,Lamb Tikka Chilli Masala,1,8.95,8
14994,24/05/2019 18:44,Saag - Lamb,1,8.95,3
14989,24/05/2019 18:09,Tandoori Chicken Masala,2,8.95,5
14987,24/05/2019 17:37,Chicken Tikka Masala,1,8.95,7
14985,23/05/2019 20:59,Korma - Chicken,1,8.95,6
14981,23/05/2019 19:08,Korma - Lamb,1,8.95,7
14978,23/05/2019 18:16,Dupiaza - Chicken,1,8.95,5
14968,22/05/2019 18:24,Saag - Chicken,1,8.95,4
14967,22/05/2019 17:57,Chicken Tikka (Main),1,8.95,9
14959,21/05/2019 18:10,Dupiaza - Lamb,1,8.95,5
14959,21/05/2019 18:10,Saag - Chicken,1,8.95,5
14957,21/05/2019 18:07,Korma - Chicken,1,8.95,10
14956,21/05/2019 16:16,Bhuna - Chicken,1,8.95,7
14954,20/05/2019 20:45,Korma - Chicken,1,8.95,7
14950,20/05/2019 19:27,Lamb Karahi,1,8.95,7
14942,19/05/2019 21:36,Chicken Tikka Masala,1,8.95,7
14941,19/05/2019 20:44,Korma - Chicken,3,8.95,5
14935,19/05/2019 19:02,Chicken Tikka Masala,1,8.95,6
14934,19/05/2019 18:23,Chicken Tikka Jalfrezi,1,8.95,8
14928,19/05/2019 17:18,Chicken Tikka Jalfrezi,1,8.95,6
14926,19/05/2019 17:15,Chicken Tikka Masala,1,8.95,7
14926,19/05/2019 17:15,Lamb Tikka Chilli Masala,1,8.95,7
14926,19/05/2019 17:15,Korma - Chicken,1,8.95,7
14924,19/05/2019 12:45,Bhuna - Lamb,1,8.95,11
14922,19/05/2019 12:06,Chicken Tikka (Main),2,8.95,1
14918,18/05/2019 22:13,Dupiaza - Chicken,1,8.95,5
14915,18/05/2019 20:57,Tandoori Chicken Masala,1,8.95,4
14911,18/05/2019 20:38,Chicken Tikka (Main),1,8.95,7
14907,18/05/2019 20:31,Chicken Tikka (Main),1,8.95,6
14874,17/05/2019 20:06,Saag - Lamb,1,8.95,5
14870,17/05/2019 19:28,Dhansak - Chicken Tikka,1,8.95,4
14866,17/05/2019 19:07,Korma - Chicken,1,8.95,10
14860,17/05/2019 18:10,Korma - Chicken,1,8.95,5
14856,17/05/2019 16:42,Chicken Tikka Masala,1,8.95,4
14855,17/05/2019 14:27,Chicken Tikka Masala,1,8.95,19
14853,16/05/2019 20:14,Dupiaza - Chicken,1,8.95,6
14848,16/05/2019 18:52,Chicken Tikka Masala,1,8.95,12
14848,16/05/2019 18:52,Dhansak - Chicken,1,8.95,12
14847,16/05/2019 18:24,Chicken Tikka Masala,1,8.95,8
14844,16/05/2019 14:44,Lamb Tikka (Main),1,8.95,2
14832,15/05/2019 20:45,Saag - Lamb,1,8.95,5
14832,15/05/2019 20:45,Dupiaza - Chicken,1,8.95,5
14825,15/05/2019 18:11,Korma - Chicken,1,8.95,7
14824,15/05/2019 18:09,Korma - Chicken,1,8.95,10
14823,15/05/2019 17:50,Rogon - Chicken,1,8.95,5
14821,14/05/2019 20:20,Dupiaza - Chicken Tikka,1,8.95,4
14818,14/05/2019 19:41,Chicken Tikka Jalfrezi,1,8.95,2
14810,13/05/2019 19:44,Bhuna - Chicken,1,8.95,7
14808,13/05/2019 19:22,Dhansak - Chicken Tikka,1,8.95,4
14804,13/05/2019 15:46,Chicken Tikka Masala,1,8.95,7
14790,12/05/2019 18:15,Chicken Tikka (Main),1,8.95,7
14789,12/05/2019 17:54,Pathia - Chicken Tikka,1,8.95,5
14786,12/05/2019 17:37,Bhuna - Lamb,1,8.95,7
14785,12/05/2019 17:33,Bhuna - Chicken Tikka,1,8.95,5
14775,11/05/2019 21:28,Tandoori Chicken (Main),1,8.95,6
14767,11/05/2019 19:48,Korma - Chicken,1,8.95,7
14766,11/05/2019 19:44,Chicken Tikka Masala,1,8.95,6
14762,11/05/2019 19:34,Korma - Chicken,1,8.95,6
14755,11/05/2019 18:56,Chicken Tikka Jalfrezi,1,8.95,3
14752,11/05/2019 17:48,Korma - Chicken,2,8.95,8
14747,10/05/2019 21:57,Chicken Tikka Masala,1,8.95,4
14742,10/05/2019 19:41,Korma - Chicken,1,8.95,4
14734,10/05/2019 18:55,Chicken Tikka (Main),1,8.95,5
14733,10/05/2019 18:54,Korma - Chicken,2,8.95,5
14728,10/05/2019 17:56,Bhuna - Lamb,1,8.95,10
14727,10/05/2019 17:50,Pathia - Chicken Tikka,1,8.95,6
14722,09/05/2019 19:33,Chicken Tikka Masala,1,8.95,6
14716,08/05/2019 21:36,Chicken Tikka Jalfrezi,2,8.95,6
14715,08/05/2019 20:51,Rogon - Lamb,1,8.95,4
14711,08/05/2019 18:12,Dupiaza - Chicken,1,8.95,4
14705,07/05/2019 19:41,Chicken Tikka Masala,1,8.95,6
14699,06/05/2019 20:22,Saag - Chicken Tikka,1,8.95,6
14698,06/05/2019 20:08,Saag - Chicken,1,8.95,5
14690,06/05/2019 18:37,Dhansak - Chicken,2,8.95,3
14686,06/05/2019 17:40,Chicken Tikka Masala,1,8.95,9
14686,06/05/2019 17:40,Mushroom - Lamb,1,8.95,9
14685,06/05/2019 17:26,Dhansak - Chicken,1,8.95,9
14682,06/05/2019 16:12,Tandoori Chicken (Main),1,8.95,5
14680,05/05/2019 20:42,Chicken Karahi,1,8.95,5
14672,05/05/2019 19:40,Tandoori Chicken Masala,1,8.95,4
14667,05/05/2019 19:18,Tandoori Chicken (Main),2,8.95,4
14666,05/05/2019 19:05,Dhansak - Chicken,1,8.95,4
14659,05/05/2019 17:43,Dhansak - Chicken Tikka,1,8.95,6
14657,05/05/2019 16:57,Chicken Tikka Masala,1,8.95,5
14657,05/05/2019 16:57,Korma - Chicken,1,8.95,5
14651,04/05/2019 20:07,Dupiaza - Chicken,1,8.95,3
14646,04/05/2019 19:41,Pathia - Chicken,1,8.95,12
14645,04/05/2019 19:40,Paneer Tikka Masala,1,8.95,4
14643,04/05/2019 19:35,Paneer Tikka Masala,1,8.95,4
14641,04/05/2019 19:25,Chicken Karahi,1,8.95,4
14637,04/05/2019 18:57,Korma - Chicken,1,8.95,8
14637,04/05/2019 18:57,Mushroom - Chicken,1,8.95,8
14634,04/05/2019 18:37,Korma - Chicken,2,8.95,6
14632,04/05/2019 18:32,Korma - Chicken,1,8.95,10
14632,04/05/2019 18:32,Chicken Tikka Masala,1,8.95,10
14629,04/05/2019 18:08,Chicken Tikka Masala,1,8.95,6
14622,03/05/2019 20:49,Korma - Chicken,1,8.95,4
14615,03/05/2019 19:49,Chicken Tikka Masala,1,8.95,4
14614,03/05/2019 19:37,Tandoori Chicken (Main),1,8.95,10
14613,03/05/2019 19:33,Dhansak - Lamb,1,8.95,5
14601,03/05/2019 15:41,Saag - Lamb,3,8.95,2
14594,02/05/2019 18:20,Chicken Tikka Masala,1,8.95,8
14593,02/05/2019 18:07,Bhuna - Lamb,1,8.95,6
14588,01/05/2019 22:42,Paneer Tikka Masala,1,8.95,5
14584,01/05/2019 20:26,Chicken Tikka Masala,1,8.95,8
14581,01/05/2019 19:17,Chicken Tikka Pasanda,1,8.95,8
14577,01/05/2019 18:09,Chicken Tikka Masala,1,8.95,7
14574,30/04/2019 19:35,Chicken Tikka Masala,1,8.95,8
14571,30/04/2019 18:59,Chicken Tikka Masala,1,8.95,4
14570,30/04/2019 18:50,Korma - Chicken,1,8.95,10
14570,30/04/2019 18:50,Bhuna - Chicken,1,8.95,10
14561,29/04/2019 19:21,Tandoori Chicken (Main),2,8.95,5
14556,29/04/2019 17:05,Chicken Tikka Masala,1,8.95,14
14553,28/04/2019 22:01,Lamb Tikka Pasanda,1,8.95,4
14550,28/04/2019 19:34,Chicken Tikka Masala,3,8.95,6
14548,28/04/2019 19:06,Chicken Tikka Masala,1,8.95,10
14540,28/04/2019 16:53,Chicken Tikka Jalfrezi,1,8.95,6
14530,27/04/2019 19:37,Dhansak - Lamb,1,8.95,5
14521,27/04/2019 18:58,Saag - Lamb,1,8.95,4
14520,27/04/2019 18:56,Chicken Tikka Masala,1,8.95,6
14519,27/04/2019 18:53,Methi - Lamb,1,8.95,4
14518,27/04/2019 18:47,Tandoori Chicken Masala,1,8.95,15
14505,27/04/2019 16:02,Chicken Tikka Garlic,1,8.95,5
14504,26/04/2019 21:37,Saag - Lamb,1,8.95,8
14498,26/04/2019 19:11,Bhuna - Lamb,1,8.95,4
14497,26/04/2019 18:59,Chicken Tikka (Main),1,8.95,11
14497,26/04/2019 18:59,Chicken Tikka Jalfrezi,1,8.95,11
14491,26/04/2019 17:22,Bhuna - Chicken,1,8.95,5
14487,25/04/2019 20:15,Saag - Chicken Tikka,1,8.95,6
14482,25/04/2019 19:04,Chicken Tikka (Main),1,8.95,3
14474,24/04/2019 17:00,Chicken Tikka Masala,1,8.95,4
14469,23/04/2019 19:42,Dupiaza - Chicken,1,8.95,11
14467,23/04/2019 19:23,Saag - Chicken Tikka,1,8.95,6
14466,23/04/2019 18:16,Tandoori Chicken Masala,1,8.95,7
14464,22/04/2019 22:18,Rogon - Lamb,1,8.95,7
14461,22/04/2019 20:58,Vindaloo - Prawn,1,8.95,4
14457,22/04/2019 19:34,Chicken Tikka Masala,1,8.95,5
14453,22/04/2019 18:35,Dhansak - Chicken,1,8.95,9
14451,22/04/2019 17:04,Korma - Chicken,1,8.95,11
14449,21/04/2019 20:42,Chicken Tikka Masala,1,8.95,5
14445,21/04/2019 18:54,Bhuna - Chicken Tikka,1,8.95,6
14445,21/04/2019 18:54,Korma - Chicken,1,8.95,6
14443,21/04/2019 18:35,Pathia - Chicken,1,8.95,11
14439,21/04/2019 17:47,Chicken Tikka (Main),1,8.95,5
14426,20/04/2019 19:53,Korma - Chicken,2,8.95,4
14424,20/04/2019 19:10,Bhuna - Chicken,1,8.95,6
14422,20/04/2019 18:43,Chicken Tikka Masala,1,8.95,5
14421,20/04/2019 18:10,Paneer Tikka Masala,1,8.95,10
14420,20/04/2019 18:05,Dupiaza - Chicken,1,8.95,2
14420,20/04/2019 18:05,Dhansak - Chicken,1,8.95,2
14414,19/04/2019 21:41,Korma - Chicken,1,8.95,4
14412,19/04/2019 21:14,Dupiaza - Lamb,1,8.95,4
14408,19/04/2019 19:51,Chicken Tikka Masala,1,8.95,3
14399,19/04/2019 18:07,Dupiaza - Chicken,1,8.95,5
14399,19/04/2019 18:07,Chicken Tikka (Main),1,8.95,5
14396,19/04/2019 17:43,Tandoori Chicken (Main),2,8.95,14
14390,18/04/2019 19:05,Dupiaza - Chicken,1,8.95,4
14379,17/04/2019 19:53,Vindaloo - Prawn,1,8.95,7
14378,17/04/2019 19:33,Korma - Chicken,2,8.95,7
14376,17/04/2019 19:07,Chicken Tikka Pasanda,1,8.95,14
14376,17/04/2019 19:07,Paneer Tikka Masala,1,8.95,14
14374,17/04/2019 18:58,Dupiaza - Chicken,1,8.95,7
14364,16/04/2019 20:39,Paneer Tikka Masala,1,8.95,9
14363,16/04/2019 19:47,Korma - Chicken,1,8.95,4
14362,16/04/2019 19:27,Pathia - Chicken,1,8.95,6
14361,16/04/2019 19:21,Tandoori Chicken (Main),1,8.95,7
14360,16/04/2019 19:05,Paneer Tikka Masala,1,8.95,5
14356,16/04/2019 14:05,Korma - Chicken,1,8.95,5
14349,15/04/2019 18:57,Methi - Chicken,1,8.95,6
14348,15/04/2019 18:11,Dhansak - Chicken,1,8.95,8
14346,15/04/2019 17:50,Chicken Tikka Chilli Masala,1,8.95,9
14345,15/04/2019 17:42,Dupiaza - Chicken,1,8.95,8
14344,15/04/2019 12:28,Chicken Tikka Garlic,1,8.95,11
14339,14/04/2019 19:53,Chicken Tikka Masala,1,8.95,11
14330,14/04/2019 18:50,Chicken Tikka (Main),1,8.95,9
14328,14/04/2019 18:36,Chicken Tikka Pasanda,1,8.95,5
14325,14/04/2019 18:08,Chicken Tikka Pasanda,1,8.95,4
14324,14/04/2019 17:32,Chicken Tikka (Main),1,8.95,6
14323,14/04/2019 17:30,Dupiaza - Chicken,1,8.95,5
14322,14/04/2019 17:22,Korma - Chicken,1,8.95,6
14315,13/04/2019 19:58,Lamb Tikka Jalfrezi,1,8.95,8
14312,13/04/2019 19:38,Dhansak - Chicken Tikka,1,8.95,5
14311,13/04/2019 19:34,Chicken Tikka (Main),1,8.95,3
14309,13/04/2019 19:07,Chicken Tikka Masala,1,8.95,11
14305,13/04/2019 18:52,Dhansak - Chicken,1,8.95,4
14304,13/04/2019 18:29,Chicken Tikka (Main),1,8.95,12
14304,13/04/2019 18:29,Bhuna - Chicken,1,8.95,12
14303,13/04/2019 18:09,Paneer Tikka Masala,1,8.95,3
14303,13/04/2019 18:09,Chicken Tikka Masala,1,8.95,3
14302,13/04/2019 18:03,Korma - Chicken,1,8.95,6
14299,13/04/2019 17:15,Korma - Chicken,1,8.95,5
14299,13/04/2019 17:15,Saag - Chicken,1,8.95,5
14299,13/04/2019 17:15,Saag - Lamb,1,8.95,5
14297,13/04/2019 17:07,Chicken Tikka Masala,2,8.95,7
14295,13/04/2019 16:38,Chicken Tikka Garlic,1,8.95,10
14294,13/04/2019 10:31,Chicken Tikka Jalfrezi,1,8.95,4
14293,12/04/2019 20:26,Korma - Chicken,1,8.95,5
14284,12/04/2019 19:20,Saag - Chicken,2,8.95,2
14279,12/04/2019 18:54,Lamb Tikka Jalfrezi,1,8.95,8
14278,12/04/2019 18:51,Chicken Tikka Masala,1,8.95,2
14276,12/04/2019 18:17,Lamb Tikka Masala,1,8.95,7
14276,12/04/2019 18:17,Lamb Tikka Jalfrezi,1,8.95,7
14272,12/04/2019 16:52,Bhuna - Lamb,1,8.95,5
14272,12/04/2019 16:52,Chicken Tikka Masala,1,8.95,5
14260,11/04/2019 18:44,Paneer Tikka Masala,1,8.95,3
14251,10/04/2019 19:43,Paneer Tikka Masala,1,8.95,5
14248,09/04/2019 20:29,Lamb Tikka Masala,1,8.95,4
14241,08/04/2019 19:43,Dhansak - Chicken Tikka,1,8.95,3
14240,08/04/2019 19:28,Dupiaza - Lamb,1,8.95,6
14238,08/04/2019 18:20,Lamb Tikka Pasanda,1,8.95,8
14237,08/04/2019 18:19,Dhansak - Chicken,1,8.95,3
14234,08/04/2019 15:09,Chicken Tikka Masala,2,8.95,3
14232,07/04/2019 22:42,Lamb Karahi,1,8.95,3
14220,07/04/2019 13:57,Chicken Tikka Jalfrezi,1,8.95,3
14219,07/04/2019 12:10,Lamb Karahi,1,8.95,4
14218,06/04/2019 22:20,Chicken Tikka Chilli Masala,1,8.95,5
14215,06/04/2019 20:42,Lamb Tikka Masala,1,8.95,6
14208,06/04/2019 19:27,Korma - Chicken,1,8.95,8
14207,06/04/2019 19:23,Chicken Tikka Masala,1,8.95,6
14197,06/04/2019 18:32,Chicken Tikka (Main),1,8.95,8
14196,06/04/2019 18:32,Chicken Tikka Masala,2,8.95,5
14195,06/04/2019 18:30,Chicken Tikka (Main),1,8.95,9
14190,06/04/2019 18:05,Chicken Tikka Jalfrezi,1,8.95,3
14188,06/04/2019 16:52,Bhuna - Chicken,1,8.95,8
14188,06/04/2019 16:52,Lamb Tikka Masala,1,8.95,8
14182,05/04/2019 21:30,Korma - Chicken,1,8.95,5
14180,05/04/2019 20:53,Chicken Tikka Jalfrezi,1,8.95,5
14179,05/04/2019 20:36,Chicken Tikka Masala,1,8.95,5
14179,05/04/2019 20:36,Bhuna - Chicken Tikka,1,8.95,5
14174,05/04/2019 20:03,Chicken Tikka Masala,1,8.95,7
14173,05/04/2019 19:53,Korma - Lamb,1,8.95,7
14168,05/04/2019 19:03,Korma - Chicken,1,8.95,5
14165,05/04/2019 18:45,Chicken Tikka Masala,1,8.95,12
